prompt_id,split,template_id,structure,unordered_name_pair_id,pair_orientation,io_name,s_name,prompt,answer,counterfactual_answer,answer_token_id,counterfactual_token_id
phase6_prompt_1acf414025441cd7,test,p6_baba_kitchen,BABA,phase6_pair_d5f78ab0a04f789f,a_to_b,Martha,Megan,"In the kitchen, Megan worked with Martha. After dinner, Megan passed the recipe card to",Martha,Megan,27243,27616
phase6_prompt_1ebf8ad559778f40,test,p6_baba_kitchen,BABA,phase6_pair_ed2f73ba899c96f0,b_to_a,Melissa,Anne,"In the kitchen, Anne worked with Melissa. After dinner, Anne passed the recipe card to",Melissa,Anne,24164,15397
phase6_prompt_212f451833abb621,test,p6_baba_kitchen,BABA,phase6_pair_6fb321fd6c59ee74,a_to_b,Christopher,Leslie,"In the kitchen, Leslie worked with Christopher. After dinner, Leslie passed the recipe card to",Christopher,Leslie,12803,26909
phase6_prompt_22ea0596a5b84c41,test,p6_baba_kitchen,BABA,phase6_pair_83ce93db4866834e,a_to_b,Maya,Nina,"In the kitchen, Nina worked with Maya. After dinner, Nina passed the recipe card to",Maya,Nina,26041,36300
phase6_prompt_31a2cbaa40b296c5,test,p6_baba_kitchen,BABA,phase6_pair_c06e43b4adb8976d,a_to_b,Charlotte,Kimberly,"In the kitchen, Kimberly worked with Charlotte. After dinner, Kimberly passed the recipe card to",Charlotte,Kimberly,14685,48685
phase6_prompt_35b96fd63343216c,test,p6_baba_kitchen,BABA,phase6_pair_d3ce04b561a7a9f6,b_to_a,Valerie,Gina,"In the kitchen, Gina worked with Valerie. After dinner, Gina passed the recipe card to",Valerie,Gina,45603,43002
phase6_prompt_3b9c84894fa694d8,test,p6_baba_kitchen,BABA,phase6_pair_5060e0fc982e9f4d,b_to_a,Paul,Eva,"In the kitchen, Eva worked with Paul. After dinner, Eva passed the recipe card to",Paul,Eva,3362,32355
phase6_prompt_3f9e7110c7cdc824,test,p6_baba_kitchen,BABA,phase6_pair_c05995853090638d,b_to_a,Paige,Joan,"In the kitchen, Joan worked with Paige. After dinner, Joan passed the recipe card to",Paige,Joan,42847,26640
phase6_prompt_40595e9819224270,test,p6_baba_kitchen,BABA,phase6_pair_6dd888711548a86b,b_to_a,Tina,Kelly,"In the kitchen, Kelly worked with Tina. After dinner, Kelly passed the recipe card to",Tina,Kelly,35903,9077
phase6_prompt_40e8d2008c34e493,test,p6_baba_kitchen,BABA,phase6_pair_9d7a2d7573ba79c2,b_to_a,Zoe,June,"In the kitchen, June worked with Zoe. After dinner, June passed the recipe card to",Zoe,June,32280,2795
phase6_prompt_4388e91070d0706a,test,p6_baba_kitchen,BABA,phase6_pair_d05ecb1621fbfe80,a_to_b,Monica,Robin,"In the kitchen, Robin worked with Monica. After dinner, Robin passed the recipe card to",Monica,Robin,23240,12325
phase6_prompt_44a700a8c873e809,test,p6_baba_kitchen,BABA,phase6_pair_cdf0d5b696403826,a_to_b,Erica,Madison,"In the kitchen, Madison worked with Erica. After dinner, Madison passed the recipe card to",Erica,Madison,45187,14909
phase6_prompt_479172b6b3f03345,test,p6_baba_kitchen,BABA,phase6_pair_d3ce04b561a7a9f6,a_to_b,Gina,Valerie,"In the kitchen, Valerie worked with Gina. After dinner, Valerie passed the recipe card to",Gina,Valerie,43002,45603
phase6_prompt_4a353337cceac4ff,test,p6_baba_kitchen,BABA,phase6_pair_d05ecb1621fbfe80,b_to_a,Robin,Monica,"In the kitchen, Monica worked with Robin. After dinner, Monica passed the recipe card to",Robin,Monica,12325,23240
phase6_prompt_526c1cb6150a74d5,test,p6_baba_kitchen,BABA,phase6_pair_8cda82f11e5705a9,a_to_b,Scarlett,Steven,"In the kitchen, Steven worked with Scarlett. After dinner, Steven passed the recipe card to",Scarlett,Steven,45046,8239
phase6_prompt_566847459bd6d30a,test,p6_baba_kitchen,BABA,phase6_pair_ba4b06be0ae5c5a2,a_to_b,Amelia,John,"In the kitchen, John worked with Amelia. After dinner, John passed the recipe card to",Amelia,John,49769,1757
phase6_prompt_5fe3cc2a42b0efff,test,p6_baba_kitchen,BABA,phase6_pair_d5f78ab0a04f789f,b_to_a,Megan,Martha,"In the kitchen, Martha worked with Megan. After dinner, Martha passed the recipe card to",Megan,Martha,27616,27243
phase6_prompt_60d6b709f80bc476,test,p6_baba_kitchen,BABA,phase6_pair_9af0db44d4680944,b_to_a,Ellie,Cheryl,"In the kitchen, Cheryl worked with Ellie. After dinner, Cheryl passed the recipe card to",Ellie,Cheryl,44801,37958
phase6_prompt_654661451182b157,test,p6_baba_kitchen,BABA,phase6_pair_cdf0d5b696403826,b_to_a,Madison,Erica,"In the kitchen, Erica worked with Madison. After dinner, Erica passed the recipe card to",Madison,Erica,14909,45187
phase6_prompt_6893ac9273b5e7e1,test,p6_baba_kitchen,BABA,phase6_pair_d3e30bbb7a041256,a_to_b,Joseph,Leah,"In the kitchen, Leah worked with Joseph. After dinner, Leah passed the recipe card to",Joseph,Leah,7212,31232
phase6_prompt_6980c9c079f37119,test,p6_baba_kitchen,BABA,phase6_pair_ba24833d8a7a20bb,a_to_b,Rosa,Teresa,"In the kitchen, Teresa worked with Rosa. After dinner, Teresa passed the recipe card to",Rosa,Teresa,27994,34405
phase6_prompt_6b9ae3964810c50e,test,p6_baba_kitchen,BABA,phase6_pair_6aa7a55bcb2b78fc,b_to_a,Peggy,Jill,"In the kitchen, Jill worked with Peggy. After dinner, Jill passed the recipe card to",Peggy,Jill,40910,22772
phase6_prompt_700cf03f1d7cd548,test,p6_baba_kitchen,BABA,phase6_pair_6dd888711548a86b,a_to_b,Kelly,Tina,"In the kitchen, Tina worked with Kelly. After dinner, Tina passed the recipe card to",Kelly,Tina,9077,35903
phase6_prompt_74f381a1dee7f180,test,p6_baba_kitchen,BABA,phase6_pair_9d7a2d7573ba79c2,a_to_b,June,Zoe,"In the kitchen, Zoe worked with June. After dinner, Zoe passed the recipe card to",June,Zoe,2795,32280
phase6_prompt_752e4956bdf33880,test,p6_baba_kitchen,BABA,phase6_pair_70c9b4b466da4e77,b_to_a,Wendy,Judith,"In the kitchen, Judith worked with Wendy. After dinner, Judith passed the recipe card to",Wendy,Judith,28314,39987
phase6_prompt_7dde744cce2842e1,test,p6_baba_kitchen,BABA,phase6_pair_22424491bfa2bbf7,b_to_a,Lydia,Lisa,"In the kitchen, Lisa worked with Lydia. After dinner, Lisa passed the recipe card to",Lydia,Lisa,47766,15378
phase6_prompt_7fb9790334aedff4,test,p6_baba_kitchen,BABA,phase6_pair_c93a443389459cda,b_to_a,Natalie,Mia,"In the kitchen, Mia worked with Natalie. After dinner, Mia passed the recipe card to",Natalie,Mia,35571,32189
phase6_prompt_819bad3cebeda31a,test,p6_baba_kitchen,BABA,phase6_pair_c05995853090638d,a_to_b,Joan,Paige,"In the kitchen, Paige worked with Joan. After dinner, Paige passed the recipe card to",Joan,Paige,26640,42847
phase6_prompt_84ef2067b5c83aa3,test,p6_baba_kitchen,BABA,phase6_pair_9af0db44d4680944,a_to_b,Cheryl,Ellie,"In the kitchen, Ellie worked with Cheryl. After dinner, Ellie passed the recipe card to",Cheryl,Ellie,37958,44801
phase6_prompt_85b55a5f4094a3cd,test,p6_baba_kitchen,BABA,phase6_pair_d8aa597f27508605,b_to_a,Marie,Christina,"In the kitchen, Christina worked with Marie. After dinner, Christina passed the recipe card to",Marie,Christina,20492,33673
phase6_prompt_8b4cb1acc541d5aa,test,p6_baba_kitchen,BABA,phase6_pair_c93a443389459cda,a_to_b,Mia,Natalie,"In the kitchen, Natalie worked with Mia. After dinner, Natalie passed the recipe card to",Mia,Natalie,32189,35571
phase6_prompt_8d2c4070c3b5fc22,test,p6_baba_kitchen,BABA,phase6_pair_d8aa597f27508605,a_to_b,Christina,Marie,"In the kitchen, Marie worked with Christina. After dinner, Marie passed the recipe card to",Christina,Marie,33673,20492
phase6_prompt_90dfe4a2d44d0377,test,p6_baba_kitchen,BABA,phase6_pair_def4c49e912f68a0,a_to_b,Avery,Brooke,"In the kitchen, Brooke worked with Avery. After dinner, Brooke passed the recipe card to",Avery,Brooke,29218,46459
phase6_prompt_9353f871b618b9ff,test,p6_baba_kitchen,BABA,phase6_pair_4232ece9c5de015e,b_to_a,Sarah,Heather,"In the kitchen, Heather worked with Sarah. After dinner, Heather passed the recipe card to",Sarah,Heather,10490,24253
phase6_prompt_9db99549ccf80f6f,test,p6_baba_kitchen,BABA,phase6_pair_def4c49e912f68a0,b_to_a,Brooke,Avery,"In the kitchen, Avery worked with Brooke. After dinner, Avery passed the recipe card to",Brooke,Avery,46459,29218
phase6_prompt_a0beefbe0b0c5412,test,p6_baba_kitchen,BABA,phase6_pair_c06e43b4adb8976d,b_to_a,Kimberly,Charlotte,"In the kitchen, Charlotte worked with Kimberly. After dinner, Charlotte passed the recipe card to",Kimberly,Charlotte,48685,14685
phase6_prompt_b1919f63b283dc59,test,p6_baba_kitchen,BABA,phase6_pair_ed2f73ba899c96f0,a_to_b,Anne,Melissa,"In the kitchen, Melissa worked with Anne. After dinner, Melissa passed the recipe card to",Anne,Melissa,15397,24164
phase6_prompt_b29b4feffaba2863,test,p6_baba_kitchen,BABA,phase6_pair_3ff09606e48f88f8,b_to_a,Elizabeth,Chloe,"In the kitchen, Chloe worked with Elizabeth. After dinner, Chloe passed the recipe card to",Elizabeth,Chloe,10674,29476
phase6_prompt_b2c19c07f1fc7d71,test,p6_baba_kitchen,BABA,phase6_pair_83ce93db4866834e,b_to_a,Nina,Maya,"In the kitchen, Maya worked with Nina. After dinner, Maya passed the recipe card to",Nina,Maya,36300,26041
phase6_prompt_b7ecbd73e95af9f8,test,p6_baba_kitchen,BABA,phase6_pair_3ea4c928a32cb535,a_to_b,Amber,Bonnie,"In the kitchen, Bonnie worked with Amber. After dinner, Bonnie passed the recipe card to",Amber,Bonnie,21896,39203
phase6_prompt_ba3af400f1caf1cc,test,p6_baba_kitchen,BABA,phase6_pair_27b58d91a8805723,b_to_a,Mark,Margaret,"In the kitchen, Margaret worked with Mark. After dinner, Margaret passed the recipe card to",Mark,Margaret,2940,19579
phase6_prompt_bff28aa24faf2dce,test,p6_baba_kitchen,BABA,phase6_pair_27b58d91a8805723,a_to_b,Margaret,Mark,"In the kitchen, Mark worked with Margaret. After dinner, Mark passed the recipe card to",Margaret,Mark,19579,2940
phase6_prompt_c292b05abf81eed9,test,p6_baba_kitchen,BABA,phase6_pair_5060e0fc982e9f4d,a_to_b,Eva,Paul,"In the kitchen, Paul worked with Eva. After dinner, Paul passed the recipe card to",Eva,Paul,32355,3362
phase6_prompt_c4af4bbcd41d67eb,test,p6_baba_kitchen,BABA,phase6_pair_ddeeb5ea0075c302,a_to_b,Rita,Victoria,"In the kitchen, Victoria worked with Rita. After dinner, Victoria passed the recipe card to",Rita,Victoria,42605,12313
phase6_prompt_c661a991213b47af,test,p6_baba_kitchen,BABA,phase6_pair_4b2031fb3148d3ee,a_to_b,April,Sophia,"In the kitchen, Sophia worked with April. After dinner, Sophia passed the recipe card to",April,Sophia,3035,39953
phase6_prompt_cbc4c23d27ee3fa6,test,p6_baba_kitchen,BABA,phase6_pair_f4a693ca9aeb5fcc,b_to_a,Virginia,Holly,"In the kitchen, Holly worked with Virginia. After dinner, Holly passed the recipe card to",Virginia,Holly,6025,7764
phase6_prompt_d212356ab2bbeadd,test,p6_baba_kitchen,BABA,phase6_pair_dc7c4afe450a4123,b_to_a,Judy,Joshua,"In the kitchen, Joshua worked with Judy. After dinner, Joshua passed the recipe card to",Judy,Joshua,26395,20700
phase6_prompt_d2c107d3937eb4b0,test,p6_baba_kitchen,BABA,phase6_pair_4232ece9c5de015e,a_to_b,Heather,Sarah,"In the kitchen, Sarah worked with Heather. After dinner, Sarah passed the recipe card to",Heather,Sarah,24253,10490
phase6_prompt_d408a5ab1e1e3d7d,test,p6_baba_kitchen,BABA,phase6_pair_4b2031fb3148d3ee,b_to_a,Sophia,April,"In the kitchen, April worked with Sophia. After dinner, April passed the recipe card to",Sophia,April,39953,3035
phase6_prompt_d4f0825a5186c195,test,p6_baba_kitchen,BABA,phase6_pair_22424491bfa2bbf7,a_to_b,Lisa,Lydia,"In the kitchen, Lydia worked with Lisa. After dinner, Lydia passed the recipe card to",Lisa,Lydia,15378,47766
phase6_prompt_d65006505a05f893,test,p6_baba_kitchen,BABA,phase6_pair_3ff09606e48f88f8,a_to_b,Chloe,Elizabeth,"In the kitchen, Elizabeth worked with Chloe. After dinner, Elizabeth passed the recipe card to",Chloe,Elizabeth,29476,10674
phase6_prompt_d72cb4952121f78b,test,p6_baba_kitchen,BABA,phase6_pair_70c9b4b466da4e77,a_to_b,Judith,Wendy,"In the kitchen, Wendy worked with Judith. After dinner, Wendy passed the recipe card to",Judith,Wendy,39987,28314
phase6_prompt_dcf56b21ad379530,test,p6_baba_kitchen,BABA,phase6_pair_3ea4c928a32cb535,b_to_a,Bonnie,Amber,"In the kitchen, Amber worked with Bonnie. After dinner, Amber passed the recipe card to",Bonnie,Amber,39203,21896
phase6_prompt_e2e1e96b8f37ec2c,test,p6_baba_kitchen,BABA,phase6_pair_6aa7a55bcb2b78fc,a_to_b,Jill,Peggy,"In the kitchen, Peggy worked with Jill. After dinner, Peggy passed the recipe card to",Jill,Peggy,22772,40910
phase6_prompt_e75e39d70cd8897b,test,p6_baba_kitchen,BABA,phase6_pair_f4a693ca9aeb5fcc,a_to_b,Holly,Virginia,"In the kitchen, Virginia worked with Holly. After dinner, Virginia passed the recipe card to",Holly,Virginia,7764,6025
phase6_prompt_ea4f1c4e70de2120,test,p6_baba_kitchen,BABA,phase6_pair_8cda82f11e5705a9,b_to_a,Steven,Scarlett,"In the kitchen, Scarlett worked with Steven. After dinner, Scarlett passed the recipe card to",Steven,Scarlett,8239,45046
phase6_prompt_f1edad34b28f0d5a,test,p6_baba_kitchen,BABA,phase6_pair_ddeeb5ea0075c302,b_to_a,Victoria,Rita,"In the kitchen, Rita worked with Victoria. After dinner, Rita passed the recipe card to",Victoria,Rita,12313,42605
phase6_prompt_fbbd6cb8d7ab24ae,test,p6_baba_kitchen,BABA,phase6_pair_a51ddccd84b83769,b_to_a,Claire,Anna,"In the kitchen, Anna worked with Claire. After dinner, Anna passed the recipe card to",Claire,Anna,20758,11735
phase6_prompt_ff52d1e81b24161c,test,p6_baba_kitchen,BABA,phase6_pair_6fb321fd6c59ee74,b_to_a,Leslie,Christopher,"In the kitchen, Christopher worked with Leslie. After dinner, Christopher passed the recipe card to",Leslie,Christopher,26909,12803
phase6_prompt_015fb8e99a28721e,test,p6_baba_library,BABA,phase6_pair_3ff09606e48f88f8,b_to_a,Elizabeth,Chloe,"At the library, Chloe met Elizabeth. When the doors closed, Chloe handed the borrowed novel to",Elizabeth,Chloe,10674,29476
phase6_prompt_0f24bd5637f0fdaf,test,p6_baba_library,BABA,phase6_pair_d05ecb1621fbfe80,b_to_a,Robin,Monica,"At the library, Monica met Robin. When the doors closed, Monica handed the borrowed novel to",Robin,Monica,12325,23240
phase6_prompt_16ac66ecc368f60a,test,p6_baba_library,BABA,phase6_pair_4232ece9c5de015e,a_to_b,Heather,Sarah,"At the library, Sarah met Heather. When the doors closed, Sarah handed the borrowed novel to",Heather,Sarah,24253,10490
phase6_prompt_17ad9aa77f0e4425,test,p6_baba_library,BABA,phase6_pair_9af0db44d4680944,b_to_a,Ellie,Cheryl,"At the library, Cheryl met Ellie. When the doors closed, Cheryl handed the borrowed novel to",Ellie,Cheryl,44801,37958
phase6_prompt_1c71fdc96b205691,test,p6_baba_library,BABA,phase6_pair_ddeeb5ea0075c302,a_to_b,Rita,Victoria,"At the library, Victoria met Rita. When the doors closed, Victoria handed the borrowed novel to",Rita,Victoria,42605,12313
phase6_prompt_1cd81cb2a167bb63,test,p6_baba_library,BABA,phase6_pair_4b2031fb3148d3ee,a_to_b,April,Sophia,"At the library, Sophia met April. When the doors closed, Sophia handed the borrowed novel to",April,Sophia,3035,39953
phase6_prompt_210ced106a85b139,test,p6_baba_library,BABA,phase6_pair_27b58d91a8805723,b_to_a,Mark,Margaret,"At the library, Margaret met Mark. When the doors closed, Margaret handed the borrowed novel to",Mark,Margaret,2940,19579
phase6_prompt_222b6ddb47b2390b,test,p6_baba_library,BABA,phase6_pair_3ff09606e48f88f8,a_to_b,Chloe,Elizabeth,"At the library, Elizabeth met Chloe. When the doors closed, Elizabeth handed the borrowed novel to",Chloe,Elizabeth,29476,10674
phase6_prompt_2b61744a45b2d450,test,p6_baba_library,BABA,phase6_pair_ed2f73ba899c96f0,a_to_b,Anne,Melissa,"At the library, Melissa met Anne. When the doors closed, Melissa handed the borrowed novel to",Anne,Melissa,15397,24164
phase6_prompt_2f8b6fea8375a628,test,p6_baba_library,BABA,phase6_pair_22424491bfa2bbf7,a_to_b,Lisa,Lydia,"At the library, Lydia met Lisa. When the doors closed, Lydia handed the borrowed novel to",Lisa,Lydia,15378,47766
phase6_prompt_319ffbcaee0d7837,test,p6_baba_library,BABA,phase6_pair_c05995853090638d,a_to_b,Joan,Paige,"At the library, Paige met Joan. When the doors closed, Paige handed the borrowed novel to",Joan,Paige,26640,42847
phase6_prompt_338a42a95b3ea869,test,p6_baba_library,BABA,phase6_pair_d8aa597f27508605,b_to_a,Marie,Christina,"At the library, Christina met Marie. When the doors closed, Christina handed the borrowed novel to",Marie,Christina,20492,33673
phase6_prompt_3abb86926637cb53,test,p6_baba_library,BABA,phase6_pair_a51ddccd84b83769,a_to_b,Anna,Claire,"At the library, Claire met Anna. When the doors closed, Claire handed the borrowed novel to",Anna,Claire,11735,20758
phase6_prompt_3ad2ed4e380df036,test,p6_baba_library,BABA,phase6_pair_ba24833d8a7a20bb,a_to_b,Rosa,Teresa,"At the library, Teresa met Rosa. When the doors closed, Teresa handed the borrowed novel to",Rosa,Teresa,27994,34405
phase6_prompt_3fe6510a8acbf4cd,test,p6_baba_library,BABA,phase6_pair_83ce93db4866834e,a_to_b,Maya,Nina,"At the library, Nina met Maya. When the doors closed, Nina handed the borrowed novel to",Maya,Nina,26041,36300
phase6_prompt_466b2129fa0292f8,test,p6_baba_library,BABA,phase6_pair_ba4b06be0ae5c5a2,b_to_a,John,Amelia,"At the library, Amelia met John. When the doors closed, Amelia handed the borrowed novel to",John,Amelia,1757,49769
phase6_prompt_48624cd1cf315736,test,p6_baba_library,BABA,phase6_pair_3ea4c928a32cb535,b_to_a,Bonnie,Amber,"At the library, Amber met Bonnie. When the doors closed, Amber handed the borrowed novel to",Bonnie,Amber,39203,21896
phase6_prompt_4a6a9043734f26d0,test,p6_baba_library,BABA,phase6_pair_cdf0d5b696403826,b_to_a,Madison,Erica,"At the library, Erica met Madison. When the doors closed, Erica handed the borrowed novel to",Madison,Erica,14909,45187
phase6_prompt_4b1b720a25fbac9e,test,p6_baba_library,BABA,phase6_pair_c06e43b4adb8976d,b_to_a,Kimberly,Charlotte,"At the library, Charlotte met Kimberly. When the doors closed, Charlotte handed the borrowed novel to",Kimberly,Charlotte,48685,14685
phase6_prompt_4b6298c39a0a0741,test,p6_baba_library,BABA,phase6_pair_a51ddccd84b83769,b_to_a,Claire,Anna,"At the library, Anna met Claire. When the doors closed, Anna handed the borrowed novel to",Claire,Anna,20758,11735
phase6_prompt_4e84fc61d9f9c6a4,test,p6_baba_library,BABA,phase6_pair_8cda82f11e5705a9,b_to_a,Steven,Scarlett,"At the library, Scarlett met Steven. When the doors closed, Scarlett handed the borrowed novel to",Steven,Scarlett,8239,45046
phase6_prompt_5662a56f3b4abe98,test,p6_baba_library,BABA,phase6_pair_f4a693ca9aeb5fcc,b_to_a,Virginia,Holly,"At the library, Holly met Virginia. When the doors closed, Holly handed the borrowed novel to",Virginia,Holly,6025,7764
phase6_prompt_56da8426fbddb5f5,test,p6_baba_library,BABA,phase6_pair_c05995853090638d,b_to_a,Paige,Joan,"At the library, Joan met Paige. When the doors closed, Joan handed the borrowed novel to",Paige,Joan,42847,26640
phase6_prompt_6415515945faae16,test,p6_baba_library,BABA,phase6_pair_d5f78ab0a04f789f,b_to_a,Megan,Martha,"At the library, Martha met Megan. When the doors closed, Martha handed the borrowed novel to",Megan,Martha,27616,27243
phase6_prompt_6907fc76d0cdbd0e,test,p6_baba_library,BABA,phase6_pair_ba4b06be0ae5c5a2,a_to_b,Amelia,John,"At the library, John met Amelia. When the doors closed, John handed the borrowed novel to",Amelia,John,49769,1757
phase6_prompt_69f2cb9a72dd666d,test,p6_baba_library,BABA,phase6_pair_3ea4c928a32cb535,a_to_b,Amber,Bonnie,"At the library, Bonnie met Amber. When the doors closed, Bonnie handed the borrowed novel to",Amber,Bonnie,21896,39203
phase6_prompt_6c86d225612e3bdb,test,p6_baba_library,BABA,phase6_pair_d3ce04b561a7a9f6,a_to_b,Gina,Valerie,"At the library, Valerie met Gina. When the doors closed, Valerie handed the borrowed novel to",Gina,Valerie,43002,45603
phase6_prompt_6deea8a2010412e9,test,p6_baba_library,BABA,phase6_pair_d05ecb1621fbfe80,a_to_b,Monica,Robin,"At the library, Robin met Monica. When the doors closed, Robin handed the borrowed novel to",Monica,Robin,23240,12325
